player_id,player_code,web_name,first_name,second_name,team_id,team_code,team_name,team_short_name,position,price,price_change_gameweek,price_change_season,status,news,news_added,chance_of_playing_this_round,chance_of_playing_next_round,selected_by_percent,form,points_per_game,expected_points_this_gameweek,expected_points_next_gameweek,value_form,value_season,total_points,event_points,dreamteam_count,in_dreamteam,minutes,starts,goals_scored,assists,clean_sheets,goals_conceded,saves,bonus,bps,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,defensive_contribution,clearances_blocks_interceptions,recoveries,tackles,influence,creativity,threat,ict_index,transfers_in_event,transfers_out_event,transfers_in_season,transfers_out_season,penalties_order,penalties_text,direct_free_kicks_order,direct_free_kicks_text,corners_and_indirect_free_kicks_order,corners_and_indirect_free_kicks_text
439,485711,Šeško,Benjamin,Sesko,16,1,Man Utd,MUN,Forward,7.0,0.0,0.0,a,,2026-07-23T12:01:23.722029Z,100,100,1.6,0.7,1.0,0.7,0.7,0.1,0.3,2,0,0,False,33,0,0,0,0,1,0,0,7,0.04,0.01,0.05,1.07,3,0,3,0,2.2,11.0,11.0,2.4,1120,2614,47255,66240,,,,,,
440,458249,Zirkzee,Joshua,Zirkzee,16,1,Man Utd,MUN,Forward,5.4,0.0,-0.1,a,,,,,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,640,713,8300,26750,,,,,,
441,596047,Obi,Chido,Obi,16,1,Man Utd,MUN,Forward,4.5,0.0,0.0,a,,,,,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,1662,1050,27096,28457,,,,,,
405,465694,N.Gonzalez,Nico,González Iglesias,17,4,Newcastle,NEW,Midfielder,5.5,0.0,0.0,a,,,,,0.2,1.3,2.0,1.3,1.3,0.2,0.7,4,2,0,False,146,2,0,0,1,2,0,0,20,0.00,0.21,0.21,2.21,11,3,8,0,7.2,29.5,0.0,3.7,539,214,13062,4929,,,,,,
442,98747,Pope,Nick,Pope,17,4,Newcastle,NEW,Goalkeeper,5.0,0.0,0.0,a,,,,,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,303,887,7961,32400,,,,,,
443,81441,Gillespie,Mark,Gillespie,17,4,Newcastle,NEW,Goalkeeper,4.5,0.0,0.0,a,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,18,24,419,637,,,,,,
444,554578,Jaouen,Ewen,Jaouen,17,4,Newcastle,NEW,Goalkeeper,4.5,0.0,0.0,a,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,17,18,323,827,,,,,,
445,465642,Thiaw,Malick,Thiaw,17,4,Newcastle,NEW,Defender,5.0,0.0,0.0,a,,,,,2.2,2.7,2.7,2.7,2.7,0.5,1.6,8,-1,0,False,270,3,0,0,1,4,0,0,24,0.00,0.10,0.10,5.60,21,21,6,0,44.6,1.7,0.0,4.6,5849,2740,97884,45601,,,,,,
446,119471,Schär,Fabian,Schär,17,4,Newcastle,NEW,Defender,5.0,0.0,0.0,a,,2026-08-15T16:30:07.209742Z,100,100,0.2,0.3,1.0,0.3,0.3,0.1,0.2,1,0,0,False,1,0,0,0,0,1,0,0,-1,0.00,0.00,0.00,0.79,0,0,0,0,0.0,0.0,0.0,0.0,98,278,4048,7056,,,,,,
447,220237,Botman,Sven,Botman,17,4,Newcastle,NEW,Defender,5.0,0.0,0.0,a,,,,,0.7,3.0,3.0,3.0,3.0,0.6,1.8,9,1,0,False,270,3,0,0,1,4,0,0,29,0.01,0.17,0.18,5.60,24,22,8,2,43.6,2.1,2.0,4.8,618,449,24955,10572,,,,,,
448,78916,Burn,Dan,Burn,17,4,Newcastle,NEW,Defender,4.9,0.0,-0.1,i,Ankle injury - Expected back 14 Sep,2026-08-23T18:00:08.367241Z,0,0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,31,2087,6827,124366,,,,,,
449,487838,Hall,Lewis,Hall,17,4,Newcastle,NEW,Defender,5.1,0.0,0.1,a,,,,,9.9,6.0,6.0,6.0,6.0,1.2,3.5,18,4,1,True,269,3,0,1,1,4,0,3,79,0.04,0.67,0.71,5.58,30,22,27,8,61.0,42.5,4.0,10.7,34200,4118,663537,103620,,,,,,
450,441191,Livramento,Tino,Livramento,17,4,Newcastle,NEW,Defender,4.9,0.0,-0.1,a,,2026-07-23T12:01:23.753221Z,0,100,0.0,0.3,1.0,0.0,0.3,0.1,0.2,1,1,0,False,1,0,0,0,0,0,0,0,3,0.00,0.00,0.00,0.03,0,0,0,0,0.0,0.0,0.0,0.0,43,52,249,2140,,,,,,
451,545477,A.Murphy,Alex,Murphy,17,4,Newcastle,NEW,Defender,4.0,0.0,0.0,u,Has joined FC Kaiserslautern on loan for the rest of the season,2026-08-12T14:05:29.224600Z,0,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0,104,0,5206,,,,,,
453,201666,Barnes,Harvey,Barnes,17,4,Newcastle,NEW,Midfielder,6.0,0.0,0.0,a,,,,,1.2,5.7,5.7,5.7,5.7,1.0,2.8,17,12,1,False,270,3,1,1,1,4,0,2,58,0.23,0.06,0.29,5.60,18,7,8,3,12.4,24.5,16.0,5.3,4572,1130,44754,34201,,,,,,
454,449434,Elanga,Anthony,Elanga,17,4,Newcastle,NEW,Midfielder,6.1,0.0,0.1,a,,,,,10.6,6.0,6.0,6.0,6.0,1.0,3.0,18,1,0,False,233,3,2,0,1,3,0,2,71,0.42,0.34,0.76,4.15,9,2,3,4,74.2,18.8,57.0,15.0,46794,9082,952907,115424,,,,,,
456,232653,J.Ramsey,Jacob,Ramsey,17,4,Newcastle,NEW,Midfielder,4.9,-0.1,-0.1,a,,,,,0.3,2.3,2.3,2.3,2.3,0.5,1.4,7,6,1,False,69,0,1,0,0,1,0,0,26,0.14,0.16,0.30,1.92,11,3,6,2,8.0,5.5,4.0,1.7,289,329,3530,11561,,,,,,
457,114243,J.Murphy,Jacob,Murphy,17,4,Newcastle,NEW,Midfielder,5.9,0.0,-0.1,a,,,,,0.1,0.7,0.7,0.7,0.7,0.1,0.3,2,1,0,False,34,0,0,0,0,1,0,0,7,0.00,0.20,0.20,1.46,6,1,4,1,2.2,3.2,4.0,0.8,107,170,1939,6324,,,,,,
458,180974,Joelinton,Joelinton Cássio,Apolinário de Lira,17,4,Newcastle,NEW,Midfielder,5.4,0.0,-0.1,i,Unspecified injury - Unknown return date,2026-08-16T08:00:08.074045Z,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,3,34,137,1734,,,,,,
459,547719,L.Miley,Lewis,Miley,17,4,Newcastle,NEW,Midfielder,5.5,0.0,0.0,a,,2026-07-23T12:01:23.785456Z,100,100,0.1,2.7,2.7,2.7,2.7,0.5,1.5,8,2,0,False,227,3,0,0,1,3,0,0,40,0.05,0.07,0.12,4.53,26,10,15,1,26.8,36.1,3.0,6.6,127,91,3729,2207,,,,,,
460,200089,Willock,Joe,Willock,17,4,Newcastle,NEW,Midfielder,5.0,0.0,0.0,a,,,,,0.4,3.7,3.7,3.7,3.7,0.7,2.2,11,2,0,False,166,2,1,0,1,3,0,0,34,0.51,0.20,0.71,3.71,8,2,3,3,38.4,18.2,17.0,6.6,1440,459,32430,10133,,,,,,
461,611665,Touré,Bazoumana,Touré,17,4,Newcastle,NEW,Midfielder,5.9,0.0,-0.1,a,,,,,0.2,0.3,1.0,0.3,0.3,0.1,0.2,1,0,0,False,1,0,0,0,0,0,0,0,3,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,48,227,1218,10915,,,,,,
462,636852,Steur,Sean,Steur,17,4,Newcastle,NEW,Midfielder,5.0,0.0,0.0,a,,,,,0.1,1.0,1.0,1.0,1.0,0.2,0.6,3,1,0,False,87,1,0,0,0,1,0,0,10,0.00,0.00,0.00,1.90,7,4,3,0,5.4,1.2,0.0,0.7,26,129,1372,3476,,,,,,
463,470313,Woltemade,Nick,Woltemade,17,4,Newcastle,NEW,Forward,5.9,0.0,-0.1,u,Has joined Juventus on loan for the rest of the season,2026-09-02T16:07:16.549304Z,0,0,0.9,1.3,4.0,0.0,0.0,0.2,0.7,4,0,0,False,19,0,0,1,0,0,0,0,18,0.02,0.01,0.03,0.38,0,0,0,0,18.2,10.5,11.0,4.0,0,8396,14520,95956,1,,,,,
464,216646,Wissa,Yoane,Wissa,17,4,Newcastle,NEW,Forward,6.1,0.0,0.1,a,,,,,15.6,4.3,4.3,4.3,4.3,0.7,2.1,13,1,0,False,261,3,1,1,1,3,0,2,49,1.35,0.05,1.40,4.43,17,2,10,5,55.6,26.6,74.0,15.6,66290,9575,1344386,123071,3,,,,,
465,538207,Osula,William,Osula,17,4,Newcastle,NEW,Forward,5.9,0.0,-0.1,i,Foot injury - Unknown return date,2026-08-25T19:00:08.004915Z,0,0,0.5,1.3,4.0,0.0,0.0,0.2,0.7,4,0,0,False,55,1,0,1,0,1,0,0,18,0.06,0.14,0.20,1.48,5,2,2,1,28.2,13.7,8.0,5.0,36,1469,20937,66225,2,,,,,
466,599303,Neave,Sean,Neave,17,4,Newcastle,NEW,Forward,4.5,0.0,0.0,u,Has joined Wolves on loan for the rest of the season,2026-09-04T12:37:43.515176Z,0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0,2913,23805,24437,,,,,,
559,632794,Bamba,Aladji,Bamba,17,4,Newcastle,NEW,Midfielder,5.0,0.0,0.0,a,,,,,0.1,0.3,1.0,0.3,0.3,0.1,0.2,1,0,0,False,14,0,0,0,0,1,0,0,5,0.00,0.00,0.00,1.04,2,1,0,1,4.0,0.0,0.0,0.4,72,146,1596,4435,,,,,,
567,470551,Horníček,Lukás,Hornícek,17,4,Newcastle,NEW,Goalkeeper,5.0,0.0,0.0,a,,,,,1.2,3.3,3.3,3.3,3.3,0.7,2.0,10,2,0,False,270,3,0,0,1,4,13,0,56,0.00,0.00,0.00,5.60,0,5,15,0,75.8,0.0,0.0,7.6,4416,1262,68214,24627,,,,,,
593,463726,Dedić,Amar,Dedic,17,4,Newcastle,NEW,Defender,4.5,0.0,0.0,a,,,,,3.4,4.3,4.3,4.3,4.3,1.0,2.9,13,1,1,False,270,3,0,1,1,4,0,2,37,0.13,0.08,0.21,5.60,18,13,11,5,59.0,31.6,5.0,9.6,23763,3946,352767,55305,,,,,,
609,553746,Shahar,Leo,Shahar,17,4,Newcastle,NEW,Defender,4.0,0.0,0.0,a,,,,,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,455,219,15319,4180,,,,,,
634,613221,Fernandez-Pardo,Matias,Fernandez-Pardo,17,4,Newcastle,NEW,Forward,6.0,0.0,0.0,a,,,,,0.1,1.0,1.0,2.1,2.1,0.2,0.2,1,1,0,False,27,0,0,0,0,0,0,0,4,0.00,0.00,0.00,0.04,1,0,1,0,0.0,0.0,0.0,0.0,793,113,6177,699,,,,,,
167,463034,Delap,Liam,Delap,18,17,Nott'm Forest,NFO,Forward,5.5,0.0,0.0,a,,,,,0.8,0.3,1.0,0.3,0.3,0.1,0.2,1,0,0,False,24,0,0,0,0,1,0,0,9,0.07,0.00,0.07,0.33,0,0,0,0,4.0,10.1,7.0,2.1,1718,720,46404,20262,3,,,,,
201,247348,Muñoz,Daniel,Muñoz Mejía,18,17,Nott'm Forest,NFO,Defender,5.4,0.0,-0.1,a,,,,,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,54,1,0,0,0,2,0,0,-4,0.23,0.01,0.24,0.84,4,3,1,1,1.2,1.8,21.0,2.4,1548,4869,40453,312013,,,,,,
467,85633,Sels,Matz,Sels,18,17,Nott'm Forest,NFO,Goalkeeper,5.0,0.0,0.0,a,,,,,1.4,1.0,1.5,1.0,1.0,0.2,0.6,3,0,0,False,180,2,0,0,0,3,4,0,17,0.00,0.01,0.01,2.22,0,3,15,0,30.8,0.0,0.0,3.1,546,658,12300,30627,,,,,,
468,221389,John,John Victor,Maciel Furtado,18,17,Nott'm Forest,NFO,Goalkeeper,4.5,0.0,0.0,a,,,,,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,26,29,463,1146,,,,,,
469,215136,N.Williams,Neco,Williams,18,17,Nott'm Forest,NFO,Defender,5.0,0.0,0.0,a,,,,,8.2,2.7,4.0,2.7,2.7,0.5,1.6,8,0,0,False,180,2,0,1,0,3,0,0,29,0.12,0.17,0.29,2.22,18,9,11,9,49.6,31.1,12.0,9.3,2257,5294,69925,176126,,,,,,
470,485047,Morato,Felipe,Rodrigues da Silva,18,17,Nott'm Forest,NFO,Defender,5.0,0.0,0.0,u,Has joined West Ham on loan for the rest of the season,2026-09-02T16:19:54.503286Z,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0,149,424,2182,,,,,,
471,227444,Milenković,Nikola,Milenković,18,17,Nott'm Forest,NFO,Defender,5.5,0.0,0.0,a,,,,,1.6,1.7,2.5,1.7,1.7,0.3,0.9,5,0,0,False,180,2,0,0,0,3,0,0,7,0.11,0.02,0.13,2.22,20,17,9,3,24.6,0.6,14.0,3.9,242,748,8460,35637,,,,,,
472,575476,Murillo,Murillo,Costa dos Santos,18,17,Nott'm Forest,NFO,Defender,5.5,0.0,0.0,a,,2026-07-23T12:01:23.801183Z,100,100,1.5,1.7,2.5,1.7,1.7,0.3,0.9,5,0,0,False,180,2,0,0,0,3,0,0,17,0.18,0.28,0.46,2.22,20,18,6,2,43.4,26.2,8.0,7.8,375,730,18615,32719,,,,,,
473,159506,Aina,Ola,Aina,18,17,Nott'm Forest,NFO,Defender,4.5,0.0,0.0,a,,,,,3.1,1.7,2.5,1.7,1.7,0.4,1.1,5,0,0,False,158,2,0,0,1,2,0,0,26,0.04,0.52,0.56,2.09,7,5,8,2,27.8,51.1,15.0,9.4,887,2651,39265,76498,,,,,,
474,575458,Jair Cunha,Jair,Paula da Cunha Filho,18,17,Nott'm Forest,NFO,Defender,4.5,0.0,0.0,a,,,,,0.2,0.7,1.0,0.7,0.7,0.2,0.4,2,0,0,False,180,2,0,0,0,3,0,0,11,0.00,0.00,0.00,2.22,16,13,3,3,35.4,1.7,0.0,3.7,73,83,1256,3636,,,,,,
475,500151,Savona,Nicolò,Savona,18,17,Nott'm Forest,NFO,Defender,4.5,0.0,0.0,i,Knee injury - Unknown return date,2026-07-23T12:01:23.816304Z,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,3,2,150,181,,,,,,
476,204822,O.Richards,Omar,Richards,18,17,Nott'm Forest,NFO,Defender,4.0,0.0,0.0,a,,,,,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,113,83,1866,4207,,,,,,
477,549067,Abbott,Zach,Abbott,18,17,Nott'm Forest,NFO,Defender,4.0,0.0,0.0,u,Has joined Southampton on loan for the rest of the season,2026-09-02T16:19:54.536676Z,0,0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0,571,2459,7059,,,,,,
478,470315,Netz,Luca,Netz,18,17,Nott'm Forest,NFO,Defender,4.5,0.0,0.0,a,,,,,0.0,0.7,1.0,0.7,0.7,0.2,0.4,2,0,0,False,20,0,0,0,0,1,0,0,3,0.00,0.00,0.00,0.13,1,0,1,1,2.0,0.9,0.0,0.3,12,15,292,775,,,,,,
479,538638,Bindon,Tyler,Bindon,18,17,Nott'm Forest,NFO,Defender,4.0,0.0,0.0,u,Has joined Charlton Athletic on loan for the rest of the season,2026-09-01T13:16:05.383880Z,0,0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0,269,799,4627,,,,,,
480,222531,Gibbs-White,Morgan,Gibbs-White,18,17,Nott'm Forest,NFO,Midfielder,7.9,0.0,-0.1,a,,2026-08-24T15:30:08.350159Z,100,100,9.4,5.0,7.5,5.0,5.0,0.6,1.9,15,0,1,False,180,2,1,1,0,3,0,3,46,0.92,0.10,1.02,2.22,8,2,4,2,56.4,21.8,33.0,11.0,11911,5908,235887,401671,1,,,,,
482,209046,Hudson-Odoi,Callum,Hudson-Odoi,18,17,Nott'm Forest,NFO,Midfielder,5.9,0.0,-0.1,a,,2026-07-23T12:01:23.832709Z,100,100,0.2,0.3,1.0,0.3,0.3,0.1,0.2,1,0,0,False,1,0,0,0,0,0,0,0,2,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.3,0.0,0.0,101,166,2436,10574,,,,,,
483,456512,Ndoye,Dan,Ndoye,18,17,Nott'm Forest,NFO,Midfielder,5.5,0.0,0.0,a,,,,,0.7,4.0,6.0,4.0,4.0,0.7,2.2,12,0,0,False,126,2,1,0,1,1,0,2,35,0.35,0.63,0.98,1.67,12,2,9,1,37.2,25.5,36.0,9.9,1532,667,36755,17210,,,,,,
484,503301,Hutchinson,Omari,Hutchinson,18,17,Nott'm Forest,NFO,Midfielder,5.4,0.0,-0.1,u,Has joined AC Milan on loan for the rest of the season,2026-09-01T13:23:52.340206Z,0,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0,377,427,7236,,,,,,
485,476887,Bakwa,Dilane,Bakwa,18,17,Nott'm Forest,NFO,Midfielder,5.5,0.0,0.0,u,Has joined Lille on loan for the rest of the season,2026-08-27T14:53:03.381941Z,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0,24,107,961,,,,,,
486,432714,McAtee,James,McAtee,18,17,Nott'm Forest,NFO,Midfielder,5.5,0.0,0.0,a,,,,,0.1,1.7,2.5,1.7,1.7,0.3,0.9,5,0,0,False,163,2,0,0,1,2,0,0,34,0.00,0.32,0.32,2.09,16,4,10,2,19.8,61.0,0.0,8.1,114,71,4181,2074,,,,,,
487,250199,Dominguez,Nicolás,Domínguez,18,17,Nott'm Forest,NFO,Midfielder,5.0,0.0,0.0,a,,,,,0.1,0.3,1.0,0.3,0.3,0.1,0.2,1,0,0,False,1,0,0,0,0,0,0,0,3,0.00,0.00,0.00,0.00,0,0,0,0,0.2,0.0,0.0,0.0,33,40,605,2248,,,,,,
488,210462,I.Sangaré,Ibrahim,Sangaré,18,17,Nott'm Forest,NFO,Midfielder,4.9,0.0,-0.1,a,,2026-08-28T09:30:07.471668Z,100,100,0.6,0.7,2.0,0.7,0.7,0.1,0.4,2,0,0,False,90,1,0,0,0,1,0,0,10,0.03,0.01,0.04,0.47,6,3,3,0,17.8,13.0,3.0,3.4,423,616,5090,47072,,,,,,
489,204968,Yates,Ryan,Yates,18,17,Nott'm Forest,NFO,Midfielder,4.5,0.0,0.0,a,,2026-08-17T20:30:08.195072Z,100,100,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,955,921,20017,56187,,,,,,
490,60689,Wood,Chris,Wood,18,17,Nott'm Forest,NFO,Forward,5.9,0.0,-0.1,a,,,,,1.2,0.3,1.0,0.3,0.3,0.1,0.2,1,0,0,False,28,0,0,0,0,1,0,0,3,0.12,0.01,0.13,0.22,1,0,1,0,0.0,2.4,3.0,0.4,695,1520,13044,73779,2,,,,,
491,482973,Igor Jesus,Igor Jesus,Maciel da Cruz,18,17,Nott'm Forest,NFO,Forward,5.9,0.0,-0.1,a,,,,,3.0,1.0,1.5,1.0,1.0,0.2,0.5,3,0,0,False,180,2,0,0,0,3,0,0,12,0.96,0.06,1.02,2.22,8,5,2,1,13.8,20.1,69.0,10.3,1777,4202,37425,144475,4,,,,,
493,465680,Kalimuendo,Arnaud,Kalimuendo,18,17,Nott'm Forest,NFO,Forward,5.4,0.0,-0.1,a,,,,,0.1,0.3,1.0,0.3,0.3,0.1,0.2,1,0,0,False,1,0,0,0,0,0,0,0,3,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,272,73,1449,2079,,,,,,
558,204561,Schlager,Xaver,Schlager,18,17,Nott'm Forest,NFO,Midfielder,5.0,0.0,0.0,a,,,,,0.1,1.7,2.5,1.7,1.7,0.3,1.0,5,0,0,False,106,1,0,0,0,3,0,0,18,0.05,0.00,0.05,1.88,16,3,8,5,21.8,1.7,9.0,3.3,56,80,1633,2544,,,,,,
581,568420,Diomande,Ousmane,Diomande,18,17,Nott'm Forest,NFO,Defender,5.4,0.0,-0.1,a,,,,,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,174,547,6800,28580,,,,,,
590,428971,Benda,Steven,Benda,18,17,Nott'm Forest,NFO,Goalkeeper,4.5,0.0,0.0,a,,,,,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,62,51,1637,1466,,,,,,
112,469142,Van Hecke,Jan Paul,van Hecke,19,6,Spurs,TOT,Defender,4.9,0.0,-0.1,a,,,,,7.2,0.7,1.0,0.7,0.7,0.1,0.4,2,0,0,False,180,2,0,0,0,5,0,0,12,0.11,0.06,0.17,4.59,17,13,7,4,54.8,16.5,35.0,10.6,961,7370,58757,325717,,,,,,
147,109646,Tosin,Tosin,Adarabioyo,19,6,Spurs,TOT,Defender,4.5,0.0,0.0,a,,,,,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,70,100,886,4777,,,,,,
401,438234,Marmoush,Omar,Marmoush,19,6,Spurs,TOT,Forward,7.0,0.0,0.0,a,,,,,2.2,0.7,2.0,0.7,0.7,0.1,0.3,2,0,0,False,90,1,0,0,0,2,0,0,14,0.17,0.07,0.24,0.72,4,0,3,1,9.2,35.1,28.0,7.2,4568,2393,144871,57342,2,,,,,
403,510281,Sávio,Sávio,Moreira de Oliveira,19,6,Spurs,TOT,Midfielder,6.5,0.0,0.0,a,,2026-08-29T16:30:08.380416Z,100,100,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,1267,758,72150,46428,,,,,,
455,432422,Tonali,Sandro,Tonali,19,6,Spurs,TOT,Midfielder,5.4,0.0,-0.1,a,,,,,2.8,1.3,2.0,1.3,1.3,0.2,0.7,4,0,0,False,164,2,0,0,0,5,0,0,30,0.09,0.08,0.17,4.59,8,1,6,1,11.2,32.7,12.0,5.6,1030,3104,29180,152636,,,,,,
494,184254,Vicario,Guglielmo,Vicario,19,6,Spurs,TOT,Goalkeeper,4.5,0.0,0.0,u,Has joined Juventus on loan for the rest of the season,2026-08-19T13:55:33.193962Z,0,0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0,257,0,17453,,,,,,
495,214572,Austin,Brandon,Austin,19,6,Spurs,TOT,Goalkeeper,4.0,0.0,0.0,a,,,,,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,744,268,13673,9788,,,,,,
496,485055,Kinsky,Antonín,Kinský,19,6,Spurs,TOT,Goalkeeper,4.5,0.0,0.0,a,,,,,19.3,1.0,1.5,1.0,1.0,0.2,0.7,3,0,0,False,180,2,0,0,0,5,5,0,19,0.00,0.00,0.00,4.59,0,4,18,0,47.4,0.0,0.0,4.8,2635,23525,89680,377815,,,,,,
497,67089,Dubravka,Martin,Dubravka,19,6,Spurs,TOT,Goalkeeper,4.0,0.0,0.0,a,,,,,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,10636,5463,176734,188111,,,,,,
498,221466,Senesi,Marcos,Senesi Barón,19,6,Spurs,TOT,Defender,5.9,0.0,-0.1,a,,,,,5.4,1.0,3.0,1.0,1.0,0.2,0.5,3,0,0,False,90,1,0,0,0,3,0,0,10,0.00,0.02,0.02,3.87,16,11,2,5,36.6,2.2,0.0,3.9,356,5392,21680,260211,,,,,,
499,441164,Pedro Porro,Pedro,Porro Sauceda,19,6,Spurs,TOT,Defender,5.5,0.0,0.0,a,,2026-08-21T15:22:48.149081Z,100,100,11.5,0.3,1.0,0.3,0.3,0.1,0.2,1,0,0,False,90,1,0,0,0,2,0,0,1,0.33,0.10,0.43,0.72,4,3,2,1,9.4,7.9,21.0,3.8,2519,6654,71483,552357,,,,,,
500,221632,Romero,Cristian,Romero,19,6,Spurs,TOT,Defender,5.0,0.0,0.0,u,Has joined Atletico Madrid permanently,2026-08-17T13:49:05.465401Z,0,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0,153,0,14695,,,,,,
502,122798,Robertson,Andrew,Robertson,19,6,Spurs,TOT,Defender,4.5,0.0,0.0,a,,,,,3.2,1.7,2.5,1.7,1.7,0.4,1.1,5,0,0,False,157,2,0,0,0,4,0,0,20,0.06,0.08,0.14,4.35,14,11,4,3,43.0,36.0,27.0,10.6,695,3085,36571,87734,,,,,,
